constant,ln_hpwt,air,ln_mpg,ln_space,trend,same_firm_constant,same_firm_hpwt,same_firm_air,same_firm_mpd,same_firm_space,rival_firm_constant,rival_firm_hpwt,rival_firm_air,rival_firm_mpd,rival_firm_space,X$mpd
1,-0.7190165605383624,0,0.4824261492442926,0.32714314133269456,0,28,-14.940019663021001,0,12.59476172405995,13.933837002121653,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.8024725274725275
1,-0.868966159866333,0,0.6871291082343823,0.11511280710050467,0,28,-14.79007006369303,0,12.39005876506986,14.145867336353843,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,2.2119230769230773
1,-0.7962638012570996,0,0.3278638620846128,0.4613412186670822,0,13,-8.94241146403786,0,5.3891218427981755,5.7865358832509335,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.5443406593406597
1,-0.8821132800725685,0,0.3967606674780179,0.39096042190528263,0,13,-8.856561985222392,0,5.320225037404771,5.856916680012733,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.6544917582417582
1,-0.7030975114131134,0,0.7395535533741009,0.01666044089310717,0,13,-9.035577753881848,0,4.977432151508688,6.2312166610249085,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,2.3309752747252745
1,-0.8055517937235703,0,0.37225297390205087,0.4790872479787781,0,13,-8.93312347157139,0,5.344732730980738,5.7687898539392375,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.6144368131868132
1,-0.8415671856782185,0,0.5607579925141997,0.32135859881116474,0,13,-8.897108079616741,0,5.1562277123685885,5.926518503106851,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.9493406593406595
1,-0.38711596943996784,0,0.3357576956833441,0.5698489642154517,0,13,-9.351559295854992,0,5.381228009199444,5.678028137702564,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.5565796703296706
1,-0.951524728783615,0,0.2143046026470055,0.5698489642154517,0,13,-8.787150536511344,0,5.502681102235782,5.678028137702564,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.3785576923076925
1,-0.8475079223562566,0,0.9218751101680558,-0.09871597293915782,0,1,-0.822457721387396,0,0.797507195884188,-0.008032171697264267,90,-64.03650939185175,0,46.57580222612184,31.629328874465468,2.7971703296703305
1,-0.822457721387396,0,0.797507195884188,-0.008032171697264267,0,1,-0.8475079223562566,0,0.9218751101680558,-0.09871597293915782,90,-64.03650939185175,0,46.57580222612184,31.629328874465468,2.470054945054945
1,-0.9650808960435872,0,0.27079020478156274,0.5515836162381584,0,14,-8.82098362322108,0,6.708776071160045,6.361985378528836,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.4586675824175825
1,-0.9759064415485096,0,0.26005390533430695,0.5515836162381584,0,14,-8.810158077716157,0,6.719512370607301,6.361985378528836,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.4430906593406596
1,-0.5060643066642802,0,0.2631331995303682,0.5515836162381584,0,14,-9.280000212600386,0,6.716433076411239,6.361985378528836,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.4475412087912087
1,-0.9566646260124283,0,0.6497176226326092,0.2834481219197194,0,14,-8.829399893252239,0,6.329848653308999,6.630120872847275,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,2.1307005494505495
1,-0.6976199215448144,0,0.44276089285186127,0.35417181372061374,0,14,-9.088444597719851,0,6.536805383089747,6.55939718104638,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.7323763736263738
1,-0.9549984929772047,0,0.7114781372446687,0.1319050708799384,0,14,-8.831066026287463,0,6.268088138696939,6.781663923887056,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,2.2664423076923077
1,-0.1981675652440327,0,0.6113946786876863,0.5170064828410719,0,14,-9.587896954020634,0,6.368171597253922,6.396562511925922,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,2.0505906593406595
1,-0.7672305218684585,0,0.43048287108345223,0.4661838431428701,0,14,-9.018833997396207,0,6.549083404858155,6.447385151624124,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.711236263736264
1,-0.9783261227936078,0,0.7848143690857692,0.03613904661587335,0,1,-1.2809338454620642,0,0.9190868191761564,-0.23622879086286513,90,-63.44721506733974,0,46.59128334391215,31.722670474076036,2.4389010989010993
1,-1.2809338454620642,0,0.9190868191761564,-0.23622879086286513,0,1,-0.9783261227936078,0,0.7848143690857692,0.03613904661587335,90,-63.44721506733974,0,46.59128334391215,31.722670474076036,2.7893818681318683
1,-1.4116121691041805,0,0.9357011253939783,-0.15245212319167667,0,0,0,0,0,0,91,-64.29486286649123,0,47.3594834067801,31.675032853020724,2.8361126373626377
1,-0.3290080495405247,0,0.625403528473426,0.5877866649021191,0,14,-9.457056469724142,0,6.354162747468182,6.325782329864875,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,2.079519230769231
1,-0.31531056491166787,0,0.5715443588006965,0.5515836162381584,0,14,-9.470753954352999,0,6.408021917140911,6.361985378528836,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.9704807692307695
1,-0.8922758556702812,0,0.5128236264286637,0.258510695151501,0,3,-2.037691672715555,0,1.2055020408475021,0.6850749752992515,88,-62.77650750720957,0,46.576858864897915,30.578995059378293,1.8581043956043957
1,-0.9200126106418808,0,0.49225423818055525,0.258510695151501,0,3,-2.0099549177439555,0,1.2260714290956107,0.6850749752992515,88,-62.77650750720957,0,46.576858864897915,30.578995059378293,1.8202747252747253
1,-0.6438632639415841,0,0.31918073951115183,0.258510695151501,0,3,-2.286104264444252,0,1.399144927765014,0.6850749752992515,88,-62.77650750720957,0,46.576858864897915,30.578995059378293,1.530989010989011
1,-0.47381579813209,0,0.3940670631557951,0.1680535849962496,0,3,-2.456151730253746,0,1.3242586041203708,0.7755320854545029,88,-62.77650750720957,0,46.576858864897915,30.578995059378293,1.650041208791209
1,-0.9601162114141847,0,0.6481498146292096,0.294086520124775,0,14,-8.825948307850481,0,6.331416461312398,6.619482474642219,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,2.127362637362638
1,-0.3278038218576427,0,0.3987761199573678,0.4035966970481369,0,14,-9.458260697407024,0,6.58079015598424,6.509972297718857,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.6578296703296704
1,-0.5137444368068015,0,0.3818552424690307,0.5877866649021191,0,14,-9.272320082457865,0,6.597711033472577,6.325782329864875,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.6300137362637366
1,-0.8002991939752193,0,0.39339252687389514,0.4934759854308778,0,14,-8.985765325289448,0,6.586173749067713,6.420093009336116,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.6489285714285715
1,-0.5180494688553103,0,0.32063317259146673,0.5877866649021191,0,14,-9.268015050409357,0,6.658933103350141,6.325782329864875,77,-55.92041051633074,0,41.31561825623247,24.60901173506205,1.5332142857142856
1,-0.8284525669085313,0,0.8263660243461681,0.010544213875671097,0,0,0,0,0,0,91,-64.87802246868688,0,47.46881850782791,31.512036515953376,2.5423763736263743
1,-0.3335662325643006,0,0.5152159720672835,0.5840574979722415,0,28,-15.325469990995062,0,12.561971901236959,13.676922645482106,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.8625549450549452
1,-0.8077066352530811,0,0.5164100020598914,0.4710031295788192,0,28,-14.851329588306282,0,12.560777871244351,13.789977013875529,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.8647802197802201
1,-0.547639596888707,0,0.44147554563119756,0.5698489642154517,0,28,-15.111396626670656,0,12.635712327673046,13.691131179238896,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.730151098901099
1,-0.2561914053604102,0,0.5458065926612363,0.5653138090500606,0,28,-15.402844818198952,0,12.531381280643007,13.695666334404287,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.9204120879120883
1,-1.0980168733483457,0,0.85356390196585,0.0516432331518386,0,0,0,0,0,0,91,-64.60845816224706,0,47.44162063020823,31.47093749667721,2.6124725274725273
1,-1.009622671666374,0,0.629141850584033,0.15546410262407206,0,0,0,0,0,0,91,-64.69685236392904,0,47.66604268159005,31.367116627204975,2.0873076923076925
1,-0.8787965274465744,0,0.4047982191204607,0.3382563584147144,0,13,-8.859878737848385,0,5.312187485762328,5.909620743503301,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.6678434065934067
1,-0.9381197023155673,0,0.24216155714997162,0.546964670381864,0,13,-8.800555562979392,0,5.474824147732817,5.7009124315361515,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.4175000000000002
1,-0.8067837002544803,0,0.36464311358790924,0.4821174596292469,0,13,-8.93189156504048,0,5.352342591294879,5.765759642288769,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.6021978021978023
1,-0.8188983858655056,0,0.509825123432407,0.3080727620995148,0,13,-8.919776879429454,0,5.207160581450381,5.939804339818501,78,-55.96779977030045,0,42.578198827291295,25.27470362791103,1.8525412087912088
1,-0.45492573827656424,0,0.5624688569178292,0.04840913920768741,0,1,-0.8420741565382532,0,0.7178397931503168,0.020292703267762613,90,-64.40947514078059,0,47.01487588210593,31.453878887353596,1.9526785714285715
1,-0.8420741565382532,0,0.7178397931503168,0.020292703267762613,0,1,-0.45492573827656424,0,0.5624688569178292,0.04840913920768741,90,-64.40947514078059,0,47.01487588210593,31.453878887353596,2.280906593406593
1,-0.40855556581572133,0,0.32135859881116474,0.5877866649021191,0,28,-15.250480657743642,0,12.755829274493077,13.673193478552228,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.5343269230769232
1,-0.48907069196296127,0,0.2783890255401884,0.5698489642154517,0,28,-15.169965531596402,0,12.798798847764054,13.691131179238896,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.4697939560439561
1,-0.7802734934729244,0,0.3660310388627573,0.3512200932557685,0,28,-14.878762730086438,0,12.711156834441486,13.90976005019858,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.604423076923077
1,-0.2528317950160346,0,0.4434029474485566,0.49475721558692615,0,28,-15.406204428543328,0,12.633784925855686,13.766222927867421,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.733489010989011
1,-0.8006089353436552,0,0.3987761199573678,0.4661838431428701,0,28,-14.858427288215708,0,12.678411753346875,13.794796300311479,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.6578296703296704
1,-0.47774386644237804,0,0.45107561936021656,0.3531186277359552,0,28,-15.181292357116984,0,12.626112253944026,13.907861515718393,63,-50.04743881203605,0,35.217996658869836,17.261600586374698,1.7468406593406594
1,-1.225349821871224,0,0.8307328435125084,0.001998002662673058,0,0,0,0,0,0,91,-64.48112521372418,0,47.46445168866157,31.520582727166374,2.5535027472527476
1,-1.0515447778101241,0,0.6460555730260947,0.12680884686369584,0,0,0,0,0,0,91,-64.65493025778528,0,47.64912895914799,31.39577188296535,2.1229120879120877
1,-0.8502390389780199,0,0.7414610408384958,0.032660782239548276,0,4,-3.203391264835558,0,2.798791923750386,0.29213230944859886,87,-61.65284473178183,0,44.754931567585196,31.1977876381409,2.335425824175824
1,-0.798223564947214,0,0.8428594537882721,-0.053400776727115296,0,4,-3.2554067388663634,0,2.6973935108006097,0.3781938684152624,87,-61.65284473178183,0,44.754931567585196,31.1977876381409,2.5846565934065935
1,-0.6977661264162397,0,0.7640715188966439,0.03478782548566381,0,4,-3.355864177397338,0,2.776181445692238,0.29000526620248335,87,-61.65284473178183,0,44.754931567585196,31.1977876381409,2.3888324175824174
1,-0.7602864833975738,0,0.7256143706974467,0.09603718819694217,0,4,-3.2933438204160037,0,2.814638593891435,0.22875590349120498,87,-61.65284473178183,0,44.754931567585196,31.1977876381409,2.2987087912087913
1,-0.9471150900745302,0,0.4662465803680232,0.2147080724931082,0,4,-3.1065152137390473,0,3.0740063842208585,0.11008501919503896,87,-61.65284473178183,0,44.754931567585196,31.1977876381409,1.773543956043956
1,-0.9778609343839164,0,0.6739643611431715,0.23325228546249754,0,1,-0.8179601221445868,0,0.6270073780554002,0.23491400691312533,90,-63.91065397906691,0,46.99421279297551,31.054414437453424,2.182994505494506
1,-0.8179601221445868,0,0.6270073780554002,0.23491400691312533,0,1,-0.9778609343839164,0,0.6739643611431715,0.23325228546249754,90,-63.91065397906691,0,46.99421279297551,31.054414437453424,2.082857142857143
1,-1.1138465332399576,0,0.6162661362239875,0.17781140131606865,0,4,-4.048294146014741,0,2.945648590241373,0.4063251786748178,87,-60.54433435634071,0,44.73326980570872,30.93844414983816,2.0606043956043956
1,-1.1420974006078486,0,0.883767540168595,-0.03056230558263998,0,4,-4.02004327864685,0,2.6781471862967656,0.6146988855735265,87,-60.54433435634071,0,44.73326980570872,30.93844414983816,2.692582417582418
1,-1.424497544931413,0,0.8015530544037318,0.09603718819694217,0,4,-3.7376431343232857,0,2.7603616720616286,0.4880993917939443,87,-60.54433435634071,0,44.73326980570872,30.93844414983816,2.4800686813186816
1,-0.8694320345544703,0,0.6916460544336781,0.10759801059801807,1,3,-3.680441478779219,0,2.2619339588763205,0.24328628393037083,85,-77.28952473181961,4,38.2914150841879,31.188535175438336,2.312315789473684
1,-0.8578138021151791,0,0.36046774217742855,0.5029547293854215,1,4,-4.1142481544176235,0,2.4287364061963825,1.23736516009378,84,-76.86733628862049,4,38.45579094912409,29.79909958048752,1.660421052631579
1,-0.9138878472578449,0,0.6657759837638134,0.13993584029751685,1,4,-4.058174109274958,0,2.1234281646099977,1.6003840491816845,84,-76.86733628862049,4,38.45579094912409,29.79909958048752,2.2532631578947373
1,-0.9899128717447686,0,0.6243328645595857,0.24529635595534308,1,4,-3.982149084788034,0,2.1648712838142252,1.4950235335238584,84,-76.86733628862049,4,38.45579094912409,29.79909958048752,2.1617894736842107
1,-1.0564004398588,0,0.5288619862520891,0.37788834033792995,1,4,-3.9156615166740028,0,2.260342162121722,1.3624315491412715,84,-76.86733628862049,4,38.45579094912409,29.79909958048752,1.9649473684210526
1,-1.1540469955562103,0,0.6097655716208942,0.47424462350299007,1,4,-3.8180149609765928,0,2.1794385767529167,1.2660752659762113,84,-76.86733628862049,4,38.45579094912409,29.79909958048752,2.1305263157894734
1,-0.6381751573149322,0,0.5647454657554211,0.07008560756668776,1,0,0,0,0,0,88,-81.20122308783837,4,40.68024963174248,31.469333862400035,2.036736842105263
1,-0.6720370321638225,0,0.2045721657287743,0.5698489642154517,1,27,-24.16648210920483,0,8.392507749117032,13.299631079009753,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.420736842105263
1,-0.6964749706526199,0,0.13627761829254795,0.5966362801791015,1,27,-24.142044170716034,0,8.460802296553258,13.272843763046104,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.3269473684210527
1,-1.0298574840790806,0,0.26620304077465684,0.5698489642154517,1,27,-23.808661657289573,0,8.33087687407115,13.299631079009753,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.5110526315789476
1,-0.5522746216785297,0,0.16126814759612232,0.556181325486788,1,27,-24.286244519690122,0,8.435811767249684,13.313298717738418,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.3605263157894738
1,-0.41106344323358546,0,0.4855078157817008,0.24412195769940143,1,0,0,0,0,0,88,-81.42833480191972,4,40.7594872817162,31.29529751226732,1.8815789473684212
1,-0.7586795258724508,0,0.0944006754214843,0.5966362801791015,1,27,-24.0798396154962,0,8.502679239424323,13.272843763046104,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.2725263157894737
1,-0.7722103877004006,0,0.07881118042428985,0.5966362801791015,1,27,-24.066308753668253,0,8.518268734421516,13.272843763046104,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.252842105263158
1,-0.6893100409126514,0,0.031498667059371016,0.5788580341578177,1,27,-24.149209100456,0,8.565581247786435,13.290622009067388,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.1949473684210528
1,-0.7921694702157104,0,0.07881118042428985,0.6097655716208942,1,27,-24.046349671152942,0,8.518268734421516,13.259714471604312,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.252842105263158
1,-1.1910901784949224,0,0.6275414234619514,0.08801087732271337,1,0,0,0,0,0,88,-80.64830806665837,4,40.61745367403595,31.45140859264401,2.1687368421052633
1,-0.767912831132638,0,0.2183319943169877,0.5877866649021191,1,12,-11.385853207358469,1,4.788822963498324,5.246184949077163,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,1.440421052631579
1,-0.6557913940161765,0,0.17814618538347385,0.5877866649021191,1,12,-11.497974644474931,1,4.8290087724318385,5.246184949077163,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,1.3836842105263156
1,-1.2538013901878498,0,0.3126185577418125,0.5653138090500606,1,27,-23.584717751180804,0,8.284461357103993,13.304166234175145,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.5828421052631578
1,-1.2545794994217658,0,0.4586898693454622,0.5653138090500606,1,27,-23.583939641946888,0,8.138390045500344,13.304166234175145,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.8317894736842106
1,-1.0428432834843173,0,0.44276089285186127,0.34358970439007686,1,27,-23.795675857884333,0,8.154319021993945,13.52589033883513,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.8028421052631578
1,-0.8987255995181672,0,0.16805358499624976,0.5653138090500606,1,27,-23.939793541850484,0,8.429026329849556,13.304166234175145,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.3697894736842107
1,-1.069089849401788,0,0.49225423818055525,0.4286606657113532,1,27,-23.769429291966865,0,8.104825676665252,13.440819377513852,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.8943157894736842
1,-0.4746801771296374,0,0.406797553341943,0.23325228546249754,1,27,-24.363838964239015,0,8.190282361503863,13.636227757762708,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.739157894736842
1,-1.2728202106878945,0,0.2941610385494901,0.5653138090500606,1,27,-23.565698930680757,0,8.302918876296316,13.304166234175145,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.5538947368421054
1,-0.7537004985865534,0,0.46875284734408296,0.45311176157551736,1,27,-24.0848186427821,0,8.128327067501724,13.416368281649689,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,1.8503157894736844
1,-0.9972840365382218,0,0.5538851132264375,0.32714314133269456,1,27,-23.84123510483043,0,8.043194801619368,13.542336901892511,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,2.014736842105263
1,-0.9923254181501525,0,0.7260982806996313,0.11511280710050467,1,27,-23.8461937232185,0,7.870981634146175,13.7543672361247,61,-57.00087910378465,4,32.64791518265209,17.669939426741518,2.393368421052632
1,-1.0263673817947807,0,0.44468582126144574,0.39096042190528263,1,12,-11.127398656696327,1,4.562469136553866,5.443011192074,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,1.8063157894736843
1,-0.9124278588911248,0,0.7352483565785807,0.01666044089310717,1,12,-11.241338179599982,1,4.271906601236731,5.817311173086175,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,2.4153684210526314
1,-1.11365016603265,0,0.40613155265132483,0.4790872479787781,1,12,-11.040115872458458,1,4.601023405163987,5.354884366000504,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,1.738
1,-1.0490718431079735,0,0.6259384308664951,0.32135859881116474,1,12,-11.104694195383134,1,4.381216526948817,5.512613015168117,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,2.165263157894737
1,-0.8216660313609236,0,0.21349717426240436,0.5788580341578177,1,12,-11.332100007130183,1,4.7936577835529075,5.255113579821464,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,1.4334736842105262
1,-0.9387043267110552,0,0.2654364635044611,0.5653138090500606,1,12,-11.215061711780052,1,4.7417184943108515,5.268657804929221,76,-69.68563220666219,3,36.23784013968259,25.70544785598744,1.509894736842105
1,-0.8475079223562566,0,0.9218751101680558,-0.09871597293915782,1,1,-0.7968214927667586,0,0.8091508563162514,-0.008032171697264267,87,-80.19506883003028,4,39.513969131013596,31.646167614603147,2.910947368421053
1,-0.7968214927667586,0,0.8091508563162514,-0.008032171697264267,1,1,-0.8475079223562566,0,0.9218751101680558,-0.09871597293915782,87,-80.19506883003028,4,39.513969131013596,31.646167614603147,2.6006315789473686
1,-1.2844336471229412,0,0.3660310388627573,0.5607579925141997,1,15,-14.197111814647513,2,6.176795112090845,6.861103437110789,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,1.6696842105263159
1,-1.2961890590103127,0,0.3555743384946994,0.5607579925141997,1,15,-14.185356402760142,2,6.1872518124589035,6.861103437110789,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,1.6523157894736842
1,-1.0330808259677478,0,0.5341514490694873,0.35417181372061374,1,15,-14.448464635802706,2,6.008674701884115,7.067689615904375,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,1.9753684210526317
1,-0.9771460075954299,0,0.2223432311434407,0.5607579925141997,1,15,-14.504399454175024,2,6.320482919810162,6.861103437110789,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,1.4462105263157896
1,-0.9676328055597813,0,0.85015092936961,0.2834481219197194,1,15,-14.513912656210673,2,5.692675221583992,7.138413307705269,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,2.709473684210526
1,-1.0737260546407148,0,0.5850050219402422,0.35417181372061374,1,15,-14.40781940712974,2,5.957821129013361,7.067689615904375,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,2.0784210526315787
1,-1.3393774413321389,0,0.7490548124982411,0.1319050708799384,1,15,-14.142168020438316,2,5.793771338455362,7.289956358745051,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,2.4489473684210528
1,-0.7240331837468624,0,0.0769610411361284,0.546964670381864,1,15,-14.757512278023592,2,6.465865109817474,6.874896759243125,73,-66.35785278338285,2,34.7021689465443,24.117558040341734,1.2505263157894737
